PP,C,Condition,timestamp,HR,RMSSD,SCL,,,,,
PP22,1,N,20121101T103700000,66,0.042787,190.001064,,,,,
PP22,2,R,20121101T105500000,999,999,213.234775,,,,,
PP22,2,R,20121101T105600000,999,999,208.593744,,,,,
PP22,2,R,20121101T105700000,999,999,201.804932,,,,,
PP22,2,R,20121101T105800000,999,999,199.205996,,,,,
PP22,2,R,20121101T105900000,999,999,229.667775,,,,,
PP22,2,R,20121101T110000000,999,999,229.951485,,,,,
PP22,2,T,20121101T110300000,999,999,204.171549,,,,,
PP22,2,T,20121101T110400000,999,999,188.424678,,,,,
PP22,2,T,20121101T110500000,999,999,189.297018,,,,,
PP22,2,T,20121101T110600000,999,999,224.220263,,,,,
PP22,2,T,20121101T110700000,999,999,258.143346,,,,,
PP22,2,T,20121101T110800000,999,999,175.521344,,,,,
PP22,2,T,20121101T110900000,999,999,212.390909,,,,,
PP22,2,T,20121101T111000000,999,999,172.935156,,,,,
PP22,2,T,20121101T111100000,999,999,165.930386,,,,,
PP22,2,T,20121101T111200000,999,999,175.309966,,,,,
PP22,2,T,20121101T111300000,999,999,193.633831,,,,,
PP22,2,T,20121101T111400000,999,999,171.637822,,,,,
PP22,2,T,20121101T111500000,999,999,195.553707,,,,,
PP22,2,T,20121101T111600000,999,999,273.208565,,,,,
PP22,2,T,20121101T111700000,999,999,174.650665,,,,,
PP22,2,T,20121101T111800000,999,999,186.91972,,,,,
PP22,2,T,20121101T111900000,999,999,174.446482,,,,,
PP22,2,T,20121101T112000000,999,999,999,,added,,,
PP22,2,T,20121101T112100000,999,999,999,,added,,,
PP22,2,T,20121101T112200000,999,999,999,,added,,,
PP22,2,T,20121101T112300000,999,999,999,,added,,,
PP22,2,T,20121101T112400000,999,999,999,,added,,,
PP22,2,T,20121101T112500000,999,999,999,,added,,,
PP22,2,T,20121101T112600000,999,999,999,,added,,,
PP22,2,T,20121101T112700000,999,999,999,,added,,,
PP22,2,T,20121101T112800000,999,999,999,,added,,,
PP22,2,T,20121101T112900000,999,999,999,,added,,,
PP22,3,R,20121101T114400000,999,999,201.181099,,,,,
PP22,3,R,20121101T114500000,999,999,226.071715,,,,,
PP22,3,R,20121101T114600000,72,0.053145,326.128129,,,,,
PP22,3,R,20121101T114700000,999,999,226.800921,,,,,
PP22,3,R,20121101T114800000,999,999,265.64473,,,,,
PP22,3,R,20121101T114900000,999,999,374.434321,,,,,
PP22,3,I,20121101T115200000,999,999,204.132571,,,,,
PP22,3,I,20121101T115300000,999,999,223.681021,,,,,
PP22,3,I,20121101T115400000,999,999,203.680022,,,,,
PP22,3,I,20121101T115500000,999,999,202.254865,,,,,
PP22,3,I,20121101T115600000,999,999,185.748167,,,,,
PP22,3,I,20121101T115700000,999,999,220.544244,,,,,
PP22,3,I,20121101T115800000,999,999,208.47185,,,,,
PP22,3,I,20121101T115900000,999,999,178.573496,,,,,
PP22,3,I,20121101T120000000,999,999,170.348119,,,,,
PP22,3,I,20121101T120100000,999,999,999,,added,,,
PP22,3,I,20121101T120200000,999,999,999,,added,,,
PP22,3,I,20121101T120300000,999,999,999,,added,,,
PP22,3,I,20121101T120400000,999,999,999,,added,,,
PP22,3,I,20121101T120500000,999,999,999,,added,,,
PP22,3,I,20121101T120600000,999,999,999,,added,,,
PP22,3,I,20121101T120700000,999,999,999,,added,,,
PP22,3,I,20121101T120800000,999,999,999,,added,,,
PP22,3,I,20121101T120900000,999,999,999,,added,,,
PP22,3,I,20121101T121000000,999,999,999,,added,,,
PP22,3,I,20121101T121100000,999,999,999,,added,,,
PP22,3,I,20121101T121200000,999,999,999,,added,,,
PP22,3,I,20121101T121300000,999,999,999,,added,,,
PP22,3,I,20121101T121400000,999,999,999,,added,,,
PP22,3,I,20121101T121500000,999,999,999,,added,,,
PP22,3,I,20121101T121600000,999,999,999,,added,,,
PP22,3,I,20121101T121700000,999,999,999,,added,,,
PP22,3,I,20121101T121800000,999,999,999,,added,,,
PP22,3,I,20121101T121900000,999,999,999,,added,,,
PP22,3,I,20121101T122000000,999,999,999,,added,,,
PP22,3,I,20121101T122100000,999,999,999,,added,,,
PP22,3,I,20121101T122200000,999,999,999,,added,,,
PP22,3,I,20121101T122300000,999,999,999,,added,,,
PP22,3,I,20121101T122400000,999,999,999,,added,,,
PP22,3,I,20121101T122500000,999,999,999,,added,,,
PP22,3,I,20121101T122600000,999,999,999,,added,,,
PP22,3,I,20121101T122700000,999,999,999,,added,,,
PP22,3,I,20121101T122800000,999,999,999,,added,,,
PP22,3,I,20121101T122900000,999,999,999,,added,,,
PP22,3,I,20121101T123000000,999,999,999,,added,,,
PP22,3,I,20121101T123100000,999,999,999,,added,,,
PP23,1,R,20121101T133300000,999,999,163.665011,,,,,
PP23,1,R,20121101T133400000,999,999,194.266549,,,,,
PP23,1,R,20121101T133500000,999,999,254.520924,,,,,
PP23,1,R,20121101T133600000,999,999,239.162288,,,,,
PP23,1,R,20121101T133700000,999,999,231.697859,,,,,
PP23,1,R,20121101T133800000,999,999,147.250363,,,,,
PP23,1,N,20121101T134400000,999,999,999,,added,,,
PP23,1,N,20121101T134500000,999,999,999,,added,,,
PP23,1,N,20121101T134600000,999,999,999,,added,,,
PP23,1,N,20121101T134700000,999,999,999,,added,,,
PP23,1,N,20121101T134800000,999,999,999,,added,,,
PP23,1,N,20121101T134900000,999,999,999,,added,,,
PP23,1,N,20121101T135000000,999,999,999,,added,,,
PP23,1,N,20121101T135100000,999,999,999,,added,,,
PP23,1,N,20121101T135200000,999,999,999,,added,,,
PP23,1,N,20121101T135300000,999,999,999,,added,,,
PP23,1,N,20121101T135400000,999,999,999,,added,,,
PP23,1,N,20121101T135500000,999,999,999,,added,,,
PP23,1,N,20121101T135600000,999,999,999,,added,,,
PP23,1,N,20121101T135700000,999,999,999,,added,,,
PP23,1,N,20121101T135800000,999,999,999,,added,,,
PP23,1,N,20121101T135900000,999,999,999,,added,,,
PP23,1,N,20121101T140000000,999,999,999,,added,,,
PP23,1,N,20121101T140100000,999,999,999,,added,,,
PP23,1,N,20121101T140200000,999,999,999,,added,,,
PP23,1,N,20121101T140300000,999,999,999,,added,,,
PP23,1,N,20121101T140400000,999,999,999,,added,,,
PP23,1,N,20121101T140500000,999,999,999,,added,,,
PP23,1,N,20121101T140600000,999,999,999,,added,,,
PP23,1,N,20121101T140700000,999,999,999,,added,,,
PP23,1,N,20121101T140800000,999,999,999,,added,,,
PP23,1,N,20121101T140900000,999,999,999,,added,,,
PP23,1,N,20121101T141000000,999,999,999,,added,,,
PP23,1,N,20121101T141100000,999,999,999,,added,,,
PP23,1,N,20121101T141200000,999,999,999,,added,,,
PP23,1,N,20121101T141300000,999,999,999,,added,,,
PP23,1,N,20121101T141400000,999,999,999,,added,,,
PP23,1,N,20121101T141500000,999,999,999,,added,,,
PP23,1,N,20121101T141600000,999,999,999,,added,,,
PP23,1,N,20121101T141700000,999,999,999,,added,,,
PP23,1,N,20121101T141800000,999,999,999,,added,,,
PP23,1,N,20121101T141900000,999,999,999,,added,,,
PP23,1,N,20121101T142000000,999,999,999,,added,,,
PP23,1,N,20121101T142100000,999,999,999,,added,,,
PP23,1,N,20121101T142200000,999,999,999,,added,,,
PP23,1,N,20121101T142300000,999,999,999,,added,,,
PP23,1,N,20121101T142400000,999,999,999,,added,,,
PP23,1,N,20121101T142500000,999,999,999,,added,,,
PP23,2,R,20121101T144500000,999,999,999,,,,,
PP23,2,R,20121101T144600000,999,999,999,,,,,
PP23,2,R,20121101T144700000,74,0.047618,999,,,,,
PP23,2,R,20121101T144800000,999,999,999,,,,,
PP23,2,R,20121101T144900000,75,0.081162,999,,,,,
PP23,2,R,20121101T145000000,72,0.131348,999,,,,,
PP23,2,I,20121101T145400000,999,999,999,,,,,
PP23,2,I,20121101T145500000,999,999,999,,,,,
PP23,2,I,20121101T145600000,999,999,999,,,,,
PP23,2,I,20121101T145700000,999,999,999,,,,,
PP23,2,I,20121101T145800000,999,999,999,,,,,
PP23,2,I,20121101T145900000,78,0.036932,999,,,,,
PP23,2,I,20121101T150000000,999,999,999,,,,,
PP23,2,I,20121101T150100000,999,999,999,,,,,
PP23,2,I,20121101T150200000,999,999,999,,,,,
PP23,2,I,20121101T150300000,999,999,999,,,,,
PP23,2,I,20121101T150400000,999,999,999,,,,,
PP23,2,I,20121101T150500000,999,999,999,,,,,
PP23,2,I,20121101T150600000,999,999,999,,,,,
PP23,2,I,20121101T150700000,999,999,999,,,,,
PP23,2,I,20121101T150800000,999,999,999,,,,,
PP23,2,I,20121101T150900000,999,999,999,,,,,
PP23,2,I,20121101T151000000,999,999,999,,,,,
PP23,2,I,20121101T151100000,999,999,999,,,,,
PP23,2,I,20121101T151200000,999,999,999,,,,,
PP23,2,I,20121101T151300000,76,0.037614,999,,,,,
PP23,2,I,20121101T151400000,80,0.032686,999,,,,,
PP23,2,I,20121101T151500000,78,0.047569,999,,,,,
PP23,2,I,20121101T151600000,76,0.034132,999,,,,,
PP23,2,I,20121101T151700000,75,0.037236,999,,,,,
PP23,2,I,20121101T151800000,75,0.03857,999,,,,,
PP23,2,I,20121101T151900000,78,0.031478,999,,,,,
PP23,2,I,20121101T152000000,80,0.098729,999,,,,,
PP23,2,I,20121101T152100000,999,999,999,,,,,
PP23,2,I,20121101T152200000,999,999,999,,,,,
PP23,2,I,20121101T152300000,74,0.106819,999,,,,,
PP23,2,I,20121101T152400000,78,0.026843,999,,,,,
PP23,2,I,20121101T152500000,999,999,999,,,,,
PP23,2,I,20121101T152600000,83,0.049317,999,,,,,
PP23,2,I,20121101T152700000,75,0.034094,999,,,,,
PP23,2,I,20121101T152800000,75,0.036081,999,,,,,
PP23,2,I,20121101T152900000,84,0.025301,999,,,,,
PP23,2,I,20121101T153000000,78,0.123411,999,,,,,
PP23,2,I,20121101T153100000,999,999,999,,,,,
PP23,2,I,20121101T153200000,78,0.024413,999,,,,,
PP23,2,I,20121101T153300000,999,999,999,,,,,
PP23,2,I,20121101T153400000,999,999,999,,added,,,
PP23,2,I,20121101T153500000,999,999,999,,added,,,
PP23,3,R,20121101T155000000,78,0.039023,999,,,,,
PP23,3,R,20121101T155100000,74,0.037284,999,,,,,
PP23,3,R,20121101T155200000,72,0.031694,999,,,,,
PP23,3,R,20121101T155300000,75,0.030278,999,,,,,
PP23,3,R,20121101T155400000,75,0.121297,999,,,,,
PP23,3,R,20121101T155500000,66,0.053852,999,,,,,
PP23,3,T,20121101T155900000,80,0.101633,999,,,,,
PP23,3,T,20121101T160000000,78,0.036823,999,,,,,
PP23,3,T,20121101T160100000,78,0.028602,999,,,,,
PP23,3,T,20121101T160200000,79,0.040279,999,,,,,
PP23,3,T,20121101T160300000,83,0.028265,999,,,,,
PP23,3,T,20121101T160400000,78,0.030692,999,,,,,
PP23,3,T,20121101T160500000,72,0.04578,999,,,,,
PP23,3,T,20121101T160600000,69,0.055112,999,,,,,
PP23,3,T,20121101T160700000,71,0.040245,999,,,,,
PP23,3,T,20121101T160800000,73,0.031479,999,,,,,
PP23,3,T,20121101T160900000,73,0.034324,999,,,,,
PP23,3,T,20121101T161000000,77,0.0388,999,,,,,
PP23,3,T,20121101T161100000,78,0.035716,999,,,,,
PP23,3,T,20121101T161200000,77,0.036179,999,,,,,
PP23,3,T,20121101T161300000,82,0.037307,999,,,,,
PP23,3,T,20121101T161400000,76,0.038285,999,,,,,
PP23,3,T,20121101T161500000,72,0.028777,999,,,,,
PP23,3,T,20121101T161600000,76,0.028189,999,,,,,
PP23,3,T,20121101T161700000,74,0.027602,999,,,,,
PP23,3,T,20121101T161800000,78,0.037809,999,,,,,
PP23,3,T,20121101T161900000,79,0.035157,999,,,,,
PP23,3,T,20121101T162000000,81,0.031592,999,,,,,
PP23,3,T,20121101T162100000,76,0.033568,999,,,,,
PP23,3,T,20121101T162200000,73,0.030017,999,,,,,
PP23,3,T,20121101T162300000,79,0.031702,999,,,,,
PP23,3,T,20121101T162400000,77,0.027889,999,,,,,
PP23,3,T,20121101T162500000,73,0.030199,999,,,,,
PP24,1,R,20121105T132000000,999,999,318.131449,,,,,
PP24,1,R,20121105T132100000,999,999,308.352362,,,,,
PP24,1,R,20121105T132200000,999,999,305.081337,,,,,
PP24,1,R,20121105T132300000,89,0.090379,305.615452,,,,,
PP24,1,R,20121105T132400000,91,0.015133,314.118124,,,,,
PP24,1,R,20121105T132500000,88,0.039034,353.338294,,,,,
PP24,1,N,20121105T133100000,999,999,272.582828,,,,,
PP24,1,N,20121105T133200000,999,999,275.501948,,,,,
PP24,1,N,20121105T133300000,999,999,285.755857,,,,,
PP24,1,N,20121105T133400000,999,999,284.526429,,,,,
PP24,1,N,20121105T133500000,999,999,283.852283,,,,,
PP24,1,N,20121105T133600000,999,999,275.906585,,,,,
PP24,1,N,20121105T133700000,87,0.076419,272.186542,,,,,
PP24,1,N,20121105T133800000,87,0.026866,269.987194,,,,,
PP24,1,N,20121105T133900000,999,999,273.653365,,,,,
PP24,1,N,20121105T134000000,999,999,264.063493,,,,,
PP24,1,N,20121105T134100000,999,999,264.917208,,,,,
PP24,1,N,20121105T134200000,999,999,269.400297,,,,,
PP24,1,N,20121105T134300000,86,0.027074,277.569018,,,,,
PP24,1,N,20121105T134400000,85,0.029582,278.9291,,,,,
PP24,1,N,20121105T134500000,999,999,276.385001,,,,,
PP24,1,N,20121105T134600000,999,999,282.992694,,,,,
PP24,1,N,20121105T134700000,999,999,277.682837,,,,,
PP24,1,N,20121105T134800000,999,999,272.498393,,,,,
PP24,1,N,20121105T134900000,999,999,281.592731,,,,,
PP24,1,N,20121105T135000000,999,999,269.359967,,,,,
PP24,1,N,20121105T135100000,999,999,272.865034,,,,,
PP24,1,N,20121105T135200000,999,999,272.751291,,,,,
PP24,1,N,20121105T135300000,999,999,272.95998,,,,,
PP24,1,N,20121105T135400000,999,999,262.557022,,,,,
PP24,1,N,20121105T135500000,999,999,256.793133,,,,,
PP24,1,N,20121105T135600000,999,999,247.468874,,,,,
PP24,1,N,20121105T135700000,999,999,254.444926,,,,,
PP24,1,N,20121105T135800000,999,999,244.709955,,,,,
PP24,1,N,20121105T135900000,88,0.113781,252.716867,,,,,
PP24,1,N,20121105T140000000,999,999,251.88329,,,,,
PP24,1,N,20121105T140100000,999,999,247.48029,,,,,
PP24,1,N,20121105T140200000,999,999,245.993393,,,,,
PP24,1,N,20121105T140300000,999,999,254.977285,,,,,
PP24,1,N,20121105T140400000,999,999,249.04749,,,,,
PP24,1,N,20121105T140500000,999,999,239.469375,,,,,
PP24,1,N,20121105T140600000,999,999,243.986658,,,,,
PP24,1,N,20121105T140700000,999,999,240.109478,,,,,
PP24,1,N,20121105T140800000,999,999,999,,added,,,
PP24,1,N,20121105T140900000,999,999,999,,added,,,
PP24,1,N,20121105T141000000,999,999,999,,added,,,
PP24,1,N,20121105T141100000,999,999,999,,added,,,
PP24,1,N,20121105T141200000,999,999,999,,added,,,
PP24,2,R,20121105T143500000,69,0.064949,239.757079,,,,,
PP24,2,R,20121105T143600000,75,0.060761,257.63014,,,,,
PP24,2,R,20121105T143700000,77,0.050454,251.455084,,,,,
PP24,2,R,20121105T143800000,69,0.048045,251.10188,,,,,
PP24,2,R,20121105T143900000,74,0.039784,246.87399,,,,,
PP24,2,R,20121105T144000000,73,0.052917,243.69303,,,,,
PP24,2,R,20121105T144100000,70,0.05443,256.371541,,,,,
PP24,2,T,20121105T144400000,74,0.050108,224.198526,,,,,
PP24,2,T,20121105T144500000,75,0.050314,216.500714,,,,,
PP24,2,T,20121105T144600000,75,0.060882,210.634761,,,,,
PP24,2,T,20121105T144700000,73,0.048561,223.365501,,,,,
PP24,2,T,20121105T144800000,75,0.047879,225.842376,,,,,
PP24,2,T,20121105T144900000,73,0.051319,225.449905,,,,,
PP24,2,T,20121105T145000000,79,0.033907,225.883021,,,,,
PP24,2,T,20121105T145100000,75,0.051155,217.163238,,,,,
PP24,2,T,20121105T145200000,71,0.053725,216.373739,,,,,
PP24,2,T,20121105T145300000,71,0.052899,217.891689,,,,,
PP24,2,T,20121105T145400000,74,0.0461,214.826348,,,,,
PP24,2,T,20121105T145500000,73,0.051693,208.572666,,,,,
PP24,2,T,20121105T145600000,71,0.058278,207.34119,,,,,
PP24,2,T,20121105T145700000,67,0.052282,197.748713,,,,,
PP24,2,T,20121105T145800000,70,0.050225,210.022496,,,,,
PP24,2,T,20121105T145900000,70,0.045716,207.098582,,,,,
PP24,2,T,20121105T150000000,72,0.042574,204.217031,,,,,
PP24,2,T,20121105T150100000,71,0.046408,210.700005,,,,,
PP24,2,T,20121105T150200000,73,0.045816,208.899576,,,,,
PP24,2,T,20121105T150300000,69,0.047306,207.125821,,,,,
PP24,2,T,20121105T150400000,70,0.052616,198.394791,,,,,
PP24,2,T,20121105T150500000,71,0.044456,201.009391,,,,,
PP24,2,T,20121105T150600000,70,0.043308,199.461576,,,,,
PP24,2,T,20121105T150700000,71,0.065347,198.634504,,,,,
PP24,2,T,20121105T150800000,68,0.048439,192.602462,,,,,
PP24,2,T,20121105T150900000,69,0.053847,200.518946,,,,,
PP24,2,T,20121105T151000000,71,0.041862,194.23011,,,,,
PP24,3,R,20121105T152000000,999,999,185.916372,,,,,
PP24,3,R,20121105T152100000,999,999,213.513432,,,,,
PP24,3,R,20121105T152200000,999,999,187.784687,,,,,
PP24,3,R,20121105T152300000,999,999,191.95173,,,,,
PP24,3,R,20121105T152400000,999,999,167.262717,,,,,
PP24,3,R,20121105T152500000,999,999,162.171828,,,,,
PP24,3,I,20121105T152900000,999,999,158.138912,,,,,
PP24,3,I,20121105T153000000,999,999,160.851443,,,,,
PP24,3,I,20121105T153100000,999,999,156.041676,,,,,
PP24,3,I,20121105T153200000,999,999,156.065609,,,,,
PP24,3,I,20121105T153300000,999,999,155.487631,,,,,
PP24,3,I,20121105T153400000,999,999,150.806235,,,,,
PP24,3,I,20121105T153500000,999,999,158.348254,,,,,
PP24,3,I,20121105T153600000,999,999,159.555838,,,,,
PP24,3,I,20121105T153700000,999,999,160.95493,,,,,
PP24,3,I,20121105T153800000,999,999,171.92051,,,,,
PP24,3,I,20121105T153900000,999,999,169.862042,,,,,
PP24,3,I,20121105T154000000,999,999,167.050385,,,,,
PP24,3,I,20121105T154100000,999,999,172.27593,,,,,
PP24,3,I,20121105T154200000,999,999,180.181023,,,,,
PP24,3,I,20121105T154300000,999,999,171.62418,,,,,
PP24,3,I,20121105T154400000,999,999,170.691142,,,,,
PP24,3,I,20121105T154500000,999,999,999,,added,,,
PP24,3,I,20121105T154600000,999,999,999,,added,,,
PP24,3,I,20121105T154700000,999,999,999,,added,,,
PP24,3,I,20121105T154800000,999,999,999,,added,,,
PP24,3,I,20121105T154900000,999,999,999,,added,,,
PP24,3,I,20121105T155000000,999,999,999,,added,,,
PP24,3,I,20121105T155100000,999,999,999,,added,,,
PP24,3,I,20121105T155200000,999,999,999,,added,,,
PP24,3,I,20121105T155300000,999,999,999,,added,,,
PP24,3,I,20121105T155400000,999,999,999,,added,,,
PP24,3,I,20121105T155500000,999,999,999,,added,,,
PP24,3,I,20121105T155600000,999,999,999,,added,,,
PP24,3,I,20121105T155700000,999,999,999,,added,,,
PP24,3,I,20121105T155800000,999,999,999,,added,,,
PP24,3,I,20121105T155900000,999,999,999,,added,,,
PP24,3,I,20121105T160000000,999,999,999,,added,,,
PP24,3,I,20121105T160100000,999,999,999,,added,,,
PP24,3,I,20121105T160200000,999,999,999,,added,,,
PP24,3,I,20121105T160300000,999,999,999,,added,,,
PP24,3,I,20121105T160400000,999,999,999,,added,,,
PP24,3,I,20121105T160500000,999,999,999,,added,,,
PP24,3,I,20121105T160600000,999,999,999,,added,,,
PP24,3,I,20121105T160700000,999,999,999,,added,,,
PP24,3,I,20121105T160800000,999,999,999,,added,,,
PP24,3,I,20121105T160900000,999,999,999,,added,,,
PP24,3,I,20121105T161000000,999,999,999,,added,,,
PP25,1,R,20121107T132500000,999,999,89.451984,,,,,
PP25,1,R,20121107T132600000,999,999,109.081798,,,,,
PP25,1,R,20121107T132700000,999,999,121.459895,,,,,
PP25,1,R,20121107T132800000,999,999,127.766045,,,,,
PP25,1,R,20121107T132900000,999,999,126.974132,,,,,
PP25,1,R,20121107T133000000,101,0.079586,112.386128,,,,,
PP25,1,N,20121107T133600000,999,999,143.740098,,,,,
PP25,1,N,20121107T133700000,103,0.014282,104.536133,,,,,
PP25,1,N,20121107T133800000,102,0.086815,111.347628,,,,,
PP25,1,N,20121107T133900000,107,0.010599,105.717454,,,,,
PP25,1,N,20121107T134000000,104,0.01477,109.776504,,,,,
PP25,1,N,20121107T134100000,999,999,113.773642,,,,,
PP25,1,N,20121107T134200000,999,999,143.727534,,,,,
PP25,1,N,20121107T134300000,999,999,116.061389,,,,,
PP25,1,N,20121107T134400000,999,999,143.575174,,,,,
PP25,1,N,20121107T134500000,999,999,131.031875,,,,,
PP25,1,N,20121107T134600000,100,0.064042,117.330429,,,,,
PP25,1,N,20121107T134700000,999,999,121.13848,,,,,
PP25,1,N,20121107T134800000,99,0.050744,111.076512,,,,,
PP25,1,N,20121107T134900000,999,999,106.967732,,,,,
PP25,1,N,20121107T135000000,999,999,123.287116,,,,,
PP25,1,N,20121107T135100000,999,999,120.868103,,,,,
PP25,1,N,20121107T135200000,999,999,118.480322,,,,,
PP25,1,N,20121107T135300000,100,0.01577,126.355563,,,,,
PP25,1,N,20121107T135400000,999,999,133.064117,,,,,
PP25,1,N,20121107T135500000,97,0.052218,122.533883,,,,,
PP25,1,N,20121107T135600000,103,0.024232,114.165519,,,,,
PP25,1,N,20121107T135700000,100,0.011931,129.060214,,,,,
PP25,1,N,20121107T135800000,999,999,135.22446,,,,,
PP25,1,N,20121107T135900000,999,999,120.794435,,,,,
PP25,1,N,20121107T140000000,999,999,116.796491,,,,,
PP25,1,N,20121107T140100000,97,0.014706,123.631712,,,,,
PP25,1,N,20121107T140200000,95,0.013794,135.957293,,,,,
PP25,1,N,20121107T140300000,999,999,135.820968,,,,,
PP25,1,N,20121107T140400000,999,999,123.050388,,,,,
PP25,1,N,20121107T140500000,999,999,120.908707,,,,,
PP25,1,N,20121107T140600000,999,999,129.777858,,,,,
PP25,1,N,20121107T140700000,999,999,142.595028,,,,,
PP25,1,N,20121107T140800000,999,999,155.935299,,,,,
PP25,1,N,20121107T140900000,91,0.043623,144.205661,,,,,
PP25,1,N,20121107T141000000,999,999,131.277606,,,,,
PP25,1,N,20121107T141100000,999,999,158.369482,,,,,
PP25,1,N,20121107T141200000,999,999,138.32005,,,,,
PP25,1,N,20121107T141300000,999,999,130.516907,,,,,
PP25,1,N,20121107T141400000,999,999,130.998,,,,,
PP25,1,N,20121107T141500000,999,999,144.09927,,,,,
PP25,1,N,20121107T141600000,999,999,999,,added,,,
PP25,1,N,20121107T141700000,999,999,999,,added,,,
PP25,2,R,20121107T143800000,83,0.032723,172.176987,,,,,
PP25,2,R,20121107T143900000,87,0.02215,195.544467,,,,,
PP25,2,R,20121107T144000000,999,999,229.423898,,,,,
PP25,2,R,20121107T144100000,999,999,220.296995,,,,,
PP25,2,R,20121107T144200000,999,999,191.434299,,,,,
PP25,2,R,20121107T144300000,999,999,226.091755,,,,,
PP25,2,I,20121107T144600000,999,999,171.595216,,,,,
PP25,2,I,20121107T144700000,999,999,188.560763,,,,,
PP25,2,I,20121107T144800000,999,999,192.809155,,,,,
PP25,2,I,20121107T144900000,999,999,214.188502,,,,,
PP25,2,I,20121107T145000000,999,999,220.67341,,,,,
PP25,2,I,20121107T145100000,999,999,202.573483,,,,,
PP25,2,I,20121107T145200000,999,999,184.211553,,,,,
PP25,2,I,20121107T145300000,999,999,188.065303,,,,,
PP25,2,I,20121107T145400000,999,999,182.024565,,,,,
PP25,2,I,20121107T145500000,999,999,184.975086,,,,,
PP25,2,I,20121107T145600000,999,999,181.421497,,,,,
PP25,2,I,20121107T145700000,999,999,181.607658,,,,,
PP25,2,I,20121107T145800000,999,999,200.31349,,,,,
PP25,2,I,20121107T145900000,999,999,195.545112,,,,,
PP25,2,I,20121107T150000000,999,999,164.922759,,,,,
PP25,2,I,20121107T150100000,999,999,999,,added,,,
PP25,2,I,20121107T150200000,999,999,999,,added,,,
PP25,2,I,20121107T150300000,999,999,999,,added,,,
PP25,2,I,20121107T150400000,999,999,999,,added,,,
PP25,2,I,20121107T150500000,999,999,999,,added,,,
PP25,2,I,20121107T150600000,999,999,999,,added,,,
PP25,2,I,20121107T150700000,999,999,999,,added,,,
PP25,2,I,20121107T150800000,999,999,999,,added,,,
PP25,2,I,20121107T150900000,999,999,999,,added,,,
PP25,2,I,20121107T151000000,999,999,999,,added,,,
PP25,2,I,20121107T151100000,999,999,999,,added,,,
PP25,2,I,20121107T151200000,999,999,999,,added,,,
PP25,2,I,20121107T151300000,999,999,999,,added,,,
PP25,2,I,20121107T151400000,999,999,999,,added,,,
PP25,2,I,20121107T151500000,999,999,999,,added,,,
PP25,2,I,20121107T151600000,999,999,999,,added,,,
PP25,2,I,20121107T151700000,999,999,999,,added,,,
PP25,2,I,20121107T151800000,999,999,999,,added,,,
PP25,2,I,20121107T151900000,999,999,999,,added,,,
PP25,2,I,20121107T152000000,999,999,999,,added,,,
PP25,2,I,20121107T152100000,999,999,999,,added,,,
PP25,2,I,20121107T152200000,999,999,999,,added,,,
PP25,2,I,20121107T152300000,999,999,999,,added,,,
PP25,2,I,20121107T152400000,999,999,999,,added,,,
PP25,2,I,20121107T152500000,999,999,999,,added,,,
PP25,2,I,20121107T152600000,999,999,999,,added,,,
PP25,3,R,20121107T154400000,999,999,189.02506,,,,,
PP25,3,R,20121107T154500000,999,999,207.025035,,,,,
PP25,3,R,20121107T154600000,999,999,225.59042,,,,,
PP25,3,R,20121107T154700000,999,999,194.655407,,,,,
PP25,3,R,20121107T154800000,999,999,191.965161,,,,,
PP25,3,R,20121107T154900000,999,999,183.74338,,,,,
PP25,3,T,20121107T155300000,999,999,195.136807,,,,,
PP25,3,T,20121107T155400000,999,999,200.207239,,,,,
PP25,3,T,20121107T155500000,999,999,197.456218,,,,,
PP25,3,T,20121107T155600000,999,999,194.632593,,,,,
PP25,3,T,20121107T155700000,999,999,192.094292,,,,,
PP25,3,T,20121107T155800000,999,999,183.75001,,,,,
PP25,3,T,20121107T155900000,999,999,198.825576,,,,,
PP25,3,T,20121107T160000000,999,999,182.864962,,,,,
PP25,3,T,20121107T160100000,999,999,186.675255,,,,,
PP25,3,T,20121107T160200000,999,999,191.406573,,,,,
PP25,3,T,20121107T160300000,999,999,198.175622,,,,,
PP25,3,T,20121107T160400000,999,999,196.635946,,,,,
PP25,3,T,20121107T160500000,999,999,183.889211,,,,,
PP25,3,T,20121107T160600000,999,999,187.842356,,,,,
PP25,3,T,20121107T160700000,999,999,181.964525,,,,,
PP25,3,T,20121107T160800000,999,999,180.959985,,,,,
PP25,3,T,20121107T160900000,999,999,999,,added,,,
PP25,3,T,20121107T161000000,999,999,999,,added,,,
PP25,3,T,20121107T161100000,999,999,999,,added,,,
PP25,3,T,20121107T161200000,999,999,999,,added,,,
PP25,3,T,20121107T161300000,999,999,999,,added,,,
PP25,3,T,20121107T161400000,999,999,999,,added,,,
PP25,3,T,20121107T161500000,999,999,999,,added,,,
PP25,3,T,20121107T161600000,999,999,999,,added,,,
PP25,3,T,20121107T161700000,999,999,999,,added,,,
PP25,3,T,20121107T161800000,999,999,999,,added,,,
PP25,3,T,20121107T161900000,999,999,999,,added,,,
